sid,tid,tix,bid,bix,study_task,current_task,prime_identity,prime_part_of_speech,prime_valence,target_identity,target_part_of_speech,target_valence,target_onset,response,response_time,error,response_window_start,response_window_end,n_target
17,1277,49,31,9,valence_classification,color_matching,WJJW,noun,negative,gift,noun,negative,0.4503,match,0.4265,0,0.3788,0.5145,53.026638682365224
17,1278,50,31,9,valence_classification,color_matching,MQQM,noun,positive,schlecht,adjective,negative,0.4503,match,0.5055,0,0.3786,0.5143,53.007208933727775
17,1279,51,31,9,valence_classification,color_matching,XVVX,adjective,positive,glück,noun,positive,0.4503,match,0.2783,0,0.3785,0.5142,52.98738585176987
17,1280,52,31,9,valence_classification,color_matching,ZYYZ,adjective,negative,lustig,adjective,positive,0.4503,nonmatch,0.3459,0,0.3784,0.5141,52.97056604259971
17,1281,53,31,9,valence_classification,color_matching,WJJW,noun,negative,eitel,adjective,negative,0.4503,match,0.4999,0,0.3782,0.514,52.954504309899086
17,1282,54,31,9,valence_classification,color_matching,ZYYZ,adjective,negative,glück,noun,positive,0.4503,match,0.3574,1,0.3781,0.5138,52.93866041608213
17,1282,54,31,9,valence_classification,color_matching,ZYYZ,adjective,negative,glück,noun,positive,0.4503,nonmatch,0.5098,0,0.3781,0.5138,52.93866041608213
17,1283,55,31,9,valence_classification,color_matching,WJJW,noun,negative,spaß,noun,positive,0.4503,match,0.4323,0,0.378,0.5137,52.92301433826058
17,1284,56,31,9,valence_classification,color_matching,MQQM,noun,positive,gift,noun,negative,0.4504,match,0.5101,0,0.3779,0.5136,52.90754653801021
17,1285,57,31,9,valence_classification,color_matching,ZYYZ,adjective,negative,gift,noun,negative,0.4503,nonmatch,0.3934,1,0.3778,0.5135,52.89223791351879
17,1286,58,31,9,valence_classification,color_matching,ZYYZ,adjective,negative,liebe,noun,positive,0.4503,match,0.4147,0,0.3781,0.5138,52.937758969104145
17,1287,59,31,9,valence_classification,color_matching,XVVX,adjective,positive,eitel,adjective,negative,0.4588,nonmatch,0.4394,0,0.378,0.5137,52.922224177300734
17,1288,60,31,9,valence_classification,color_matching,MQQM,noun,positive,gütig,adjective,positive,0.4503,match,0.47,0,0.3779,0.5136,52.90686572539791
17,1289,61,31,9,valence_classification,color_matching,ZYYZ,adjective,negative,eitel,adjective,negative,0.4503,match,0.3836,0,0.3778,0.5135,52.89166476634916
17,1290,62,31,9,valence_classification,color_matching,MQQM,noun,positive,launisch,adjective,negative,0.4503,match,0.3822,1,0.3777,0.5134,52.87660283685166
17,1290,62,31,9,valence_classification,color_matching,MQQM,noun,positive,launisch,adjective,negative,0.4503,nonmatch,0.5356,0,0.3777,0.5134,52.87660283685166
17,1291,63,31,9,valence_classification,color_matching,XVVX,adjective,positive,entführung,noun,negative,0.4503,match,0.4615,0,0.3776,0.5133,52.861661813674424
17,1292,64,31,9,valence_classification,color_matching,XVVX,adjective,positive,ehrlich,adjective,positive,0.4503,match,0.3353,0,0.3775,0.5132,52.846823871345265
17,1293,1,32,10,valence_classification,color_matching,gierig,adjective,negative,schlecht,adjective,negative,0.4967,match,0.5497,0,0.3774,0.5131,52.83207144104147
17,1294,2,32,10,valence_classification,color_matching,schleim,noun,negative,glück,noun,positive,0.4503,nonmatch,0.4422,0,0.3773,0.513,52.81738717053613
17,1295,3,32,10,valence_classification,color_matching,glück,noun,positive,lustig,adjective,positive,0.4503,nonmatch,0.3893,0,0.3772,0.5129,52.80275388505765
17,1296,4,32,10,valence_classification,color_matching,einfall,noun,positive,gift,noun,negative,0.4503,nonmatch,0.4195,0,0.3771,0.5128,52.78815454892586
17,1297,5,32,10,valence_classification,color_matching,liebe,noun,positive,schleim,noun,negative,0.4503,match,0.582,0,0.377,0.5127,52.77357222783229
17,1298,6,32,10,valence_classification,color_matching,launisch,adjective,negative,gütig,adjective,positive,0.4638,nonmatch,0.483,0,0.3768,0.5126,52.75899005163638
17,1299,7,32,10,valence_classification,color_matching,schön,adjective,positive,eitel,adjective,negative,0.4504,match,0.4472,0,0.3767,0.5125,52.74439117755273
17,1300,8,32,10,valence_classification,color_matching,leiche,noun,negative,eitel,adjective,negative,0.4503,nonmatch,0.3822,0,0.3766,0.5124,52.729758753607435
17,1301,9,32,10,valence_classification,color_matching,gütig,adjective,positive,schön,adjective,positive,0.4503,nonmatch,0.3703,0,0.3765,0.5123,52.71507588224381
17,1302,10,32,10,valence_classification,color_matching,schlecht,adjective,negative,lustig,adjective,positive,0.4503,match,0.4358,0,0.3764,0.5121,52.70042593284196
17,1303,11,32,10,valence_classification,color_matching,lustig,adjective,positive,ehrlich,adjective,positive,0.4503,match,0.4322,0,0.3763,0.512,52.68568863717667
17,1304,12,32,10,valence_classification,color_matching,entführung,noun,negative,launisch,adjective,negative,0.4503,nonmatch,2.2767,1,0.3762,0.5119,52.670847049050714
17,1305,13,32,10,valence_classification,color_matching,einfall,noun,positive,spaß,noun,positive,0.4503,match,0.5682,0,0.3765,0.5122,52.71263843965682
17,1306,14,32,10,valence_classification,color_matching,schleim,noun,negative,gierig,adjective,negative,0.4503,nonmatch,0.4036,0,0.3764,0.5121,52.69806338473869
17,1307,15,32,10,valence_classification,color_matching,schön,adjective,positive,leiche,noun,negative,0.4504,nonmatch,0.3895,0,0.3763,0.512,52.683398875292916
17,1308,16,32,10,valence_classification,color_matching,gift,noun,negative,lustig,adjective,positive,0.4503,match,0.4291,0,0.3762,0.5119,52.66862812594522
17,1309,17,32,10,valence_classification,color_matching,liebe,noun,positive,einfall,noun,positive,0.4503,nonmatch,0.4752,1,0.3761,0.5118,52.653734144165725
17,1310,18,32,10,valence_classification,color_matching,liebe,noun,positive,launisch,adjective,negative,0.4503,match,0.5373,0,0.3764,0.5121,52.695725121629266
17,1311,19,32,10,valence_classification,color_matching,ehrlich,adjective,positive,entführung,noun,negative,0.4503,match,0.3488,0,0.3763,0.512,52.68113216451128
17,1312,20,32,10,valence_classification,color_matching,entführung,noun,negative,gift,noun,negative,0.4503,nonmatch,0.4843,0,0.3762,0.5119,52.6664310623468
17,1313,21,32,10,valence_classification,color_matching,eitel,adjective,negative,ehrlich,adjective,positive,0.4503,match,0.5426,0,0.3761,0.5118,52.65160497701769
17,1314,22,32,10,valence_classification,color_matching,schlecht,adjective,negative,schleim,noun,negative,0.4503,nonmatch,0.4895,0,0.376,0.5117,52.63663682487319
17,1315,23,32,10,valence_classification,color_matching,schön,adjective,positive,glück,noun,positive,0.4533,match,0.3797,0,0.3759,0.5116,52.62150924070689
17,1316,24,32,10,valence_classification,color_matching,gierig,adjective,negative,schön,adjective,positive,0.4503,nonmatch,0.4108,0,0.3758,0.5115,52.606204541000366
17,1317,25,32,10,valence_classification,color_matching,eitel,adjective,negative,einfall,noun,positive,0.4503,nonmatch,0.435,0,0.3756,0.5114,52.59070468632139
17,1318,26,32,10,valence_classification,color_matching,gütig,adjective,positive,spaß,noun,positive,0.4506,nonmatch,0.3922,0,0.3755,0.5112,52.574991242762636
17,1319,27,32,10,valence_classification,color_matching,schlecht,adjective,negative,glück,noun,positive,0.4503,match,0.4043,0,0.3754,0.5111,52.559045342303406
17,1320,28,32,10,valence_classification,color_matching,lustig,adjective,positive,launisch,adjective,negative,0.4503,nonmatch,0.3821,0,0.3753,0.511,52.54284764197389
17,1321,29,32,10,valence_classification,color_matching,schleim,noun,negative,leiche,noun,negative,0.4503,nonmatch,0.3629,1,0.3752,0.5109,52.526378281697646
17,1322,30,32,10,valence_classification,color_matching,einfall,noun,positive,schön,adjective,positive,0.4503,match,0.3244,0,0.3755,0.5112,52.5731956985367
17,1323,31,32,10,valence_classification,color_matching,einfall,noun,positive,schlecht,adjective,negative,0.455,nonmatch,0.474,0,0.3754,0.5111,52.55730936580504
17,1324,32,32,10,valence_classification,color_matching,gierig,adjective,negative,spaß,noun,positive,0.4503,match,0.5501,1,0.3753,0.511,52.54117054019222
17,1325,33,32,10,valence_classification,color_matching,eitel,adjective,negative,gierig,adjective,negative,0.4503,nonmatch,0.4763,0,0.3756,0.5113,52.5870086216744
17,1326,34,32,10,valence_classification,color_matching,liebe,noun,positive,gütig,adjective,positive,0.4503,nonmatch,0.4272,0,0.3755,0.5112,52.57141502383314
17,1327,35,32,10,valence_classification,color_matching,launisch,adjective,negative,liebe,noun,positive,0.4503,nonmatch,0.4179,1,0.3754,0.5111,52.55558731284096
17,1328,36,32,10,valence_classification,color_matching,schön,adjective,positive,gütig,adjective,positive,0.4503,nonmatch,0.3776,0,0.3757,0.5114,52.60050269385929
17,1329,37,32,10,valence_classification,color_matching,glück,noun,positive,leiche,noun,negative,0.4503,match,0.3764,0,0.3756,0.5113,52.58518405794157
17,1330,38,32,10,valence_classification,color_matching,launisch,adjective,negative,entführung,noun,negative,0.4503,match,0.4265,0,0.3755,0.5112,52.56964895268955
17,1331,39,32,10,valence_classification,color_matching,launisch,adjective,negative,eitel,adjective,negative,0.4503,nonmatch,0.4124,0,0.3754,0.5111,52.553878935257366
17,1332,40,32,10,valence_classification,color_matching,gütig,adjective,positive,schleim,noun,negative,0.4503,match,0.4276,0,0.3753,0.511,52.53785508973001
17,1333,41,32,10,valence_classification,color_matching,schleim,noun,negative,schön,adjective,positive,0.4503,match,0.5742,0,0.3752,0.5109,52.52155798644878
17,1334,42,32,10,valence_classification,color_matching,gierig,adjective,negative,leiche,noun,negative,0.4503,nonmatch,0.4543,0,0.375,0.5107,52.50496763991458
17,1335,43,32,10,valence_classification,color_matching,entführung,noun,negative,liebe,noun,positive,0.4503,nonmatch,0.4322,0,0.3749,0.5106,52.488063465142005
17,1336,44,32,10,valence_classification,color_matching,lustig,adjective,positive,einfall,noun,positive,0.4503,match,0.3687,0,0.3748,0.5105,52.4708242323327
17,1337,45,32,10,valence_classification,color_matching,gift,noun,negative,spaß,noun,positive,0.4503,match,0.5534,0,0.3747,0.5104,52.45402819998359
17,1338,46,32,10,valence_classification,color_matching,glück,noun,positive,gierig,adjective,negative,0.4503,nonmatch,0.4323,0,0.3746,0.5103,52.43988650141871
17,1339,47,32,10,valence_classification,color_matching,ehrlich,adjective,positive,gierig,adjective,negative,0.4503,nonmatch,0.4466,0,0.3745,0.5102,52.42594911297801
17,1340,48,32,10,valence_classification,color_matching,gütig,adjective,positive,schlecht,adjective,negative,0.4503,match,0.51,0,0.3744,0.5101,52.41220023664797
17,1341,49,32,10,valence_classification,color_matching,spaß,noun,positive,glück,noun,positive,0.4503,nonmatch,0.418,0,0.3743,0.51,52.398624471679334
17,1342,50,32,10,valence_classification,color_matching,gift,noun,negative,schlecht,adjective,negative,0.4503,match,0.5392,0,0.3742,0.5099,52.385206781060106
17,1343,51,32,10,valence_classification,color_matching,glück,noun,positive,liebe,noun,positive,0.4503,nonmatch,0.468,0,0.3741,0.5098,52.37193245922398
17,1344,52,32,10,valence_classification,color_matching,eitel,adjective,negative,gift,noun,negative,0.4503,match,0.4703,0,0.374,0.5097,52.358787100885344
17,1345,53,32,10,valence_classification,color_matching,schlecht,adjective,negative,launisch,adjective,negative,0.4503,match,0.3316,0,0.3739,0.5096,52.345756570896384
17,1346,54,32,10,valence_classification,color_matching,ehrlich,adjective,positive,liebe,noun,positive,0.4503,nonmatch,0.4394,0,0.3738,0.5095,52.33282697502755
17,1347,55,32,10,valence_classification,color_matching,spaß,noun,positive,entführung,noun,negative,0.4503,nonmatch,0.5348,0,0.3737,0.5094,52.31998463157646
17,1348,56,32,10,valence_classification,color_matching,lustig,adjective,positive,gift,noun,negative,0.4504,nonmatch,0.4751,0,0.3736,0.5093,52.307216043715016
17,1349,57,32,10,valence_classification,color_matching,leiche,noun,negative,gütig,adjective,positive,0.4503,nonmatch,0.4538,0,0.3735,0.5092,52.29450787248707
17,1350,58,32,10,valence_classification,color_matching,spaß,noun,positive,ehrlich,adjective,positive,0.4503,match,0.3701,0,0.3734,0.5092,52.281846910373545
17,1351,59,32,10,valence_classification,color_matching,entführung,noun,negative,ehrlich,adjective,positive,0.4503,nonmatch,0.4609,0,0.3734,0.5091,52.26922005534313
17,1352,60,32,10,valence_classification,color_matching,spaß,noun,positive,eitel,adjective,negative,0.4503,match,0.4251,0,0.3733,0.509,52.256614285310775
17,1353,61,32,10,valence_classification,color_matching,leiche,noun,negative,schleim,noun,negative,0.4503,match,0.2923,0,0.3732,0.5089,52.24401663292717
17,1354,62,32,10,valence_classification,color_matching,gift,noun,negative,entführung,noun,negative,0.4503,nonmatch,0.3822,0,0.3731,0.5088,52.231414160624674
17,1355,63,32,10,valence_classification,color_matching,ehrlich,adjective,positive,lustig,adjective,positive,0.4532,nonmatch,0.3987,1,0.373,0.5087,52.21879393584705
17,1356,64,32,10,valence_classification,color_matching,leiche,noun,negative,einfall,noun,positive,0.4503,match,0.493,0,0.3733,0.509,52.25675716880129
17,1357,1,33,11,valence_classification,color_matching,gierig,adjective,negative,schön,adjective,positive,0.4503,nonmatch,0.506,0,0.3732,0.5089,52.24423744712571
17,1358,2,33,11,valence_classification,color_matching,lustig,adjective,positive,leiche,noun,negative,0.4503,match,0.4272,0,0.3731,0.5088,52.23171325104849
17,1359,3,33,11,valence_classification,color_matching,lustig,adjective,positive,schön,adjective,positive,0.4503,nonmatch,0.4865,1,0.373,0.5087,52.21917179692275
17,1360,4,33,11,valence_classification,color_matching,launisch,adjective,negative,eitel,adjective,negative,0.4503,match,0.5254,0,0.3733,0.509,52.256896604706796
17,1361,5,33,11,valence_classification,color_matching,spaß,noun,positive,schön,adjective,positive,0.4503,nonmatch,0.4609,1,0.3732,0.5089,52.244453908995844
17,1362,6,33,11,valence_classification,color_matching,ehrlich,adjective,positive,spaß,noun,positive,0.4503,nonmatch,0.4554,0,0.3734,0.5092,52.281804386619115
17,1363,7,33,11,valence_classification,color_matching,ehrlich,adjective,positive,entführung,noun,negative,0.4503,match,0.499,1,0.3734,0.5091,52.26940792138999
17,1364,8,33,11,valence_classification,color_matching,glück,noun,positive,schlecht,adjective,negative,0.4531,match,0.3388,0,0.3736,0.5093,52.30654347000605
17,1365,9,33,11,valence_classification,color_matching,liebe,noun,positive,gütig,adjective,positive,0.4533,nonmatch,0.3187,0,0.3735,0.5092,52.29414214289101
17,1366,10,33,11,valence_classification,color_matching,einfall,noun,positive,gierig,adjective,negative,0.4503,nonmatch,0.6776,0,0.3734,0.5092,52.28178703168795
17,1367,11,33,11,valence_classification,color_matching,gierig,adjective,negative,schleim,noun,negative,0.4504,match,0.3757,0,0.3734,0.5091,52.269465617213775
17,1368,12,33,11,valence_classification,color_matching,leiche,noun,negative,spaß,noun,positive,0.4503,nonmatch,0.4993,1,0.3733,0.509,52.257165457122774
17,1369,13,33,11,valence_classification,color_matching,ehrlich,adjective,positive,schlecht,adjective,negative,0.4503,nonmatch,0.4278,0,0.3735,0.5092,52.294048968209275
17,1370,14,33,11,valence_classification,color_matching,ehrlich,adjective,positive,gütig,adjective,positive,0.4503,nonmatch,0.4609,0,0.3734,0.5092,52.281768166434816
17,1371,15,33,11,valence_classification,color_matching,leiche,noun,negative,schön,adjective,positive,0.4503,nonmatch,0.3776,1,0.3734,0.5091,52.26952095475539
17,1372,16,33,11,valence_classification,color_matching,launisch,adjective,negative,einfall,noun,positive,0.4503,match,0.4895,1,0.3736,0.5093,52.30620820976435
17,1373,17,33,11,valence_classification,color_matching,schön,adjective,positive,schleim,noun,negative,0.4506,match,0.4251,0,0.3739,0.5096,52.342976882955476
17,1374,18,33,11,valence_classification,color_matching,lustig,adjective,positive,eitel,adjective,negative,0.4503,match,0.334,0,0.3738,0.5095,52.33058656549665
17,1375,19,33,11,valence_classification,color_matching,spaß,noun,positive,eitel,adjective,negative,0.4503,match,0.4114,0,0.3737,0.5094,52.31827872627057
17,1376,20,33,11,valence_classification,color_matching,entführung,noun,negative,gift,noun,negative,0.4503,match,0.4503,0,0.3736,0.5093,52.30604089656647
17,1377,21,33,11,valence_classification,color_matching,einfall,noun,positive,entführung,noun,negative,0.4503,nonmatch,0.3822,0,0.3735,0.5092,52.29386075146248
17,1378,22,33,11,valence_classification,color_matching,schlecht,adjective,negative,lustig,adjective,positive,0.4503,match,0.4221,0,0.3734,0.5092,52.28172608635222
17,1379,23,33,11,valence_classification,color_matching,gierig,adjective,negative,liebe,noun,positive,0.4503,nonmatch,0.5002,0,0.3734,0.5091,52.269624793897194
17,1380,24,33,11,valence_classification,color_matching,leiche,noun,negative,entführung,noun,negative,0.4503,match,0.1968,1,0.3733,0.509,52.25754484133824
17,1381,25,33,11,valence_classification,color_matching,einfall,noun,positive,lustig,adjective,positive,0.4503,match,0.3965,0,0.3735,0.5092,52.2937657688701
17,1382,26,33,11,valence_classification,color_matching,schön,adjective,positive,ehrlich,adjective,positive,0.4503,nonmatch,0.4608,0,0.3734,0.5092,52.28170295875939
17,1383,27,33,11,valence_classification,color_matching,eitel,adjective,negative,ehrlich,adjective,positive,0.4503,match,0.4394,0,0.3734,0.5091,52.26967341067598
17,1384,28,33,11,valence_classification,color_matching,entführung,noun,negative,launisch,adjective,negative,0.4503,nonmatch,0.418,1,0.3733,0.509,52.257665223870106
17,1385,29,33,11,valence_classification,color_matching,schlecht,adjective,negative,launisch,adjective,negative,0.4503,nonmatch,0.253,0,0.3735,0.5092,52.293670241422674
17,1386,30,33,11,valence_classification,color_matching,eitel,adjective,negative,glück,noun,positive,0.4503,match,0.3896,0,0.3734,0.5092,52.2816784954137
17,1387,31,33,11,valence_classification,color_matching,gift,noun,negative,einfall,noun,positive,0.4503,nonmatch,0.3628,0,0.3734,0.5091,52.2697198996442
17,1388,32,33,11,valence_classification,color_matching,glück,noun,positive,ehrlich,adjective,positive,0.4538,nonmatch,0.4732,0,0.3733,0.509,52.25778268319724
17,1389,33,33,11,valence_classification,color_matching,gift,noun,negative,schleim,noun,negative,0.4503,nonmatch,0.3929,1,0.3732,0.5089,52.24585512659771
17,1390,34,33,11,valence_classification,color_matching,gütig,adjective,positive,launisch,adjective,negative,0.4503,match,1.4152,0,0.3734,0.5092,52.2816527366876
17,1391,35,33,11,valence_classification,color_matching,glück,noun,positive,liebe,noun,positive,0.4503,nonmatch,0.3751,1,0.3734,0.5091,52.26976431437071
17,1392,36,33,11,valence_classification,color_matching,glück,noun,positive,gift,noun,negative,0.4504,match,0.1839,1,0.3736,0.5093,52.30537411113724
17,1393,37,33,11,valence_classification,color_matching,schleim,noun,negative,eitel,adjective,negative,0.4503,nonmatch,0.5407,0,0.3739,0.5096,52.34107222740181
17,1394,38,33,11,valence_classification,color_matching,launisch,adjective,negative,entführung,noun,negative,0.4503,match,0.269,0,0.3738,0.5095,52.32904214838316
17,1395,39,33,11,valence_classification,color_matching,spaß,noun,positive,leiche,noun,negative,0.4503,match,0.4823,0,0.3737,0.5094,52.31709137444257
17,1396,40,33,11,valence_classification,color_matching,gütig,adjective,positive,gift,noun,negative,0.4503,nonmatch,0.4858,0,0.3736,0.5093,52.305208100925086
17,1397,41,33,11,valence_classification,color_matching,liebe,noun,positive,spaß,noun,positive,0.4503,nonmatch,0.4507,0,0.3735,0.5092,52.29338065789894
17,1398,42,33,11,valence_classification,color_matching,einfall,noun,positive,glück,noun,positive,0.4503,nonmatch,0.3475,0,0.3734,0.5092,52.28159748853257
17,1399,43,33,11,valence_classification,color_matching,spaß,noun,positive,einfall,noun,positive,0.4503,match,0.3674,0,0.3734,0.5091,52.26984712786025
17,1400,44,33,11,valence_classification,color_matching,liebe,noun,positive,schleim,noun,negative,0.4503,match,0.6164,0,0.3733,0.509,52.258118181876284
17,1401,45,33,11,valence_classification,color_matching,gütig,adjective,positive,liebe,noun,positive,0.4503,nonmatch,0.5243,0,0.3732,0.5089,52.2463993068991
17,1402,46,33,11,valence_classification,color_matching,gierig,adjective,negative,schlecht,adjective,negative,0.4504,nonmatch,0.4202,0,0.3731,0.5088,52.23467918914825
17,1403,47,33,11,valence_classification,color_matching,gift,noun,negative,gütig,adjective,positive,0.4503,match,0.3575,0,0.373,0.5087,52.2229465244782
17,1404,48,33,11,valence_classification,color_matching,schleim,noun,negative,leiche,noun,negative,0.4504,nonmatch,0.418,0,0.3729,0.5087,52.21118999821402
17,1405,49,33,11,valence_classification,color_matching,gift,noun,negative,gierig,adjective,negative,0.4503,nonmatch,0.448,0,0.3729,0.5086,52.19939826503447
17,1406,50,33,11,valence_classification,color_matching,eitel,adjective,negative,gierig,adjective,negative,0.4503,nonmatch,0.4419,1,0.3728,0.5085,52.18755992884927
17,1407,51,33,11,valence_classification,color_matching,eitel,adjective,negative,leiche,noun,negative,0.4503,nonmatch,0.4068,0,0.373,0.5087,52.220556081659765
17,1408,52,33,11,valence_classification,color_matching,liebe,noun,positive,launisch,adjective,negative,0.4503,nonmatch,0.4609,0,0.3729,0.5086,52.20885662943343
17,1409,53,33,11,valence_classification,color_matching,schleim,noun,negative,lustig,adjective,positive,0.4503,nonmatch,0.62,0,0.3728,0.5086,52.19711995817404
17,1410,54,33,11,valence_classification,color_matching,launisch,adjective,negative,gütig,adjective,positive,0.4503,nonmatch,0.4537,0,0.3728,0.5085,52.18533477264945
17,1411,55,33,11,valence_classification,color_matching,schön,adjective,positive,glück,noun,positive,0.4503,nonmatch,0.4611,1,0.3727,0.5084,52.17357026073619
17,1412,56,33,11,valence_classification,color_matching,entführung,noun,negative,ehrlich,adjective,positive,0.4542,nonmatch,0.4251,0,0.3729,0.5086,52.206628609251865
17,1413,57,33,11,valence_classification,color_matching,leiche,noun,negative,schlecht,adjective,negative,0.4503,nonmatch,0.2959,1,0.3728,0.5085,52.19494500194405
17,1414,58,33,11,valence_classification,color_matching,lustig,adjective,positive,einfall,noun,positive,0.4503,match,0.6072,0,0.3731,0.5088,52.22748789406667
17,1415,59,33,11,valence_classification,color_matching,schlecht,adjective,negative,gift,noun,negative,0.4503,nonmatch,0.468,0,0.373,0.5087,52.21592853507005
17,1416,60,33,11,valence_classification,color_matching,gütig,adjective,positive,lustig,adjective,positive,0.4503,nonmatch,0.4244,1,0.3729,0.5086,52.20433916180311
17,1417,61,33,11,valence_classification,color_matching,schlecht,adjective,negative,spaß,noun,positive,0.4503,nonmatch,0.59,1,0.3731,0.5089,52.23923869057999
17,1418,62,33,11,valence_classification,color_matching,schön,adjective,positive,gierig,adjective,negative,0.4532,nonmatch,0.5218,0,0.3734,0.5091,52.2736681424801
17,1419,63,33,11,valence_classification,color_matching,schleim,noun,negative,liebe,noun,positive,0.4503,match,0.5132,0,0.3733,0.509,52.26225010243672
17,1420,64,33,11,valence_classification,color_matching,entführung,noun,negative,glück,noun,positive,0.4503,nonmatch,0.5039,0,0.3732,0.5089,52.25084614484503
17,1421,1,34,12,valence_classification,color_matching,schlecht,adjective,negative,gierig,adjective,negative,0.4838,nonmatch,0.4851,0,0.3731,0.5089,52.23944550766648
17,1422,2,34,12,valence_classification,color_matching,gift,noun,negative,einfall,noun,positive,0.4589,match,0.2744,0,0.3731,0.5088,52.22803744570552
17,1423,3,34,12,valence_classification,color_matching,einfall,noun,positive,lustig,adjective,positive,0.4503,match,0.4995,0,0.373,0.5087,52.21661121189651
17,1424,4,34,12,valence_classification,color_matching,entführung,noun,negative,gütig,adjective,positive,0.4503,nonmatch,0.4609,0,0.3729,0.5086,52.2051560386548
17,1425,5,34,12,valence_classification,color_matching,glück,noun,positive,einfall,noun,positive,0.4503,match,0.3779,0,0.3728,0.5085,52.19366111924305
17,1426,6,34,12,valence_classification,color_matching,schleim,noun,negative,spaß,noun,positive,0.4503,nonmatch,0.4073,0,0.3727,0.5084,52.182195094030085
17,1427,7,34,12,valence_classification,color_matching,leiche,noun,negative,entführung,noun,negative,0.4503,match,0.3531,1,0.3726,0.5084,52.17066583238841
17,1428,8,34,12,valence_classification,color_matching,launisch,adjective,negative,schlecht,adjective,negative,0.4503,match,0.4481,0,0.3729,0.5086,52.20306987616596
17,1429,9,34,12,valence_classification,color_matching,glück,noun,positive,gierig,adjective,negative,0.4503,nonmatch,0.3048,0,0.3728,0.5085,52.19162422954053
17,1430,10,34,12,valence_classification,color_matching,lustig,adjective,positive,leiche,noun,negative,0.4503,match,0.5133,0,0.3727,0.5084,52.18020530155136
17,1431,11,34,12,valence_classification,color_matching,gierig,adjective,negative,leiche,noun,negative,0.4503,nonmatch,0.461,0,0.3726,0.5083,52.16872162491866
17,1432,12,34,12,valence_classification,color_matching,spaß,noun,positive,liebe,noun,positive,0.4503,match,0.3626,0,0.3726,0.5083,52.157162445558114
17,1433,13,34,12,valence_classification,color_matching,glück,noun,positive,ehrlich,adjective,positive,0.4503,nonmatch,0.4901,0,0.3725,0.5082,52.145516887269366
17,1434,14,34,12,valence_classification,color_matching,gütig,adjective,positive,gift,noun,negative,0.4503,match,0.3822,1,0.3724,0.5081,52.133773933185665
17,1435,15,34,12,valence_classification,color_matching,entführung,noun,negative,liebe,noun,positive,0.4503,match,0.2906,0,0.3726,0.5083,52.16687140272618
17,1436,16,34,12,valence_classification,color_matching,einfall,noun,positive,glück,noun,positive,0.4538,nonmatch,0.465,0,0.3725,0.5083,52.155354943613126
17,1437,17,34,12,valence_classification,color_matching,lustig,adjective,positive,schön,adjective,positive,0.4503,match,0.4149,0,0.3725,0.5082,52.143750839741514
17,1438,18,34,12,valence_classification,color_matching,glück,noun,positive,entführung,noun,negative,0.4504,nonmatch,0.4693,1,0.3724,0.5081,52.13204814871406
17,1439,19,34,12,valence_classification,color_matching,ehrlich,adjective,positive,gierig,adjective,negative,0.4503,nonmatch,0.6474,1,0.3726,0.5083,52.16503625298615
17,1440,20,34,12,valence_classification,color_matching,leiche,noun,negative,glück,noun,positive,0.4503,nonmatch,0.5126,0,0.3728,0.5086,52.197080061475
17,1441,21,34,12,valence_classification,color_matching,gierig,adjective,negative,gütig,adjective,positive,0.4503,nonmatch,0.418,0,0.3728,0.5085,52.18577573516389
17,1442,22,34,12,valence_classification,color_matching,eitel,adjective,negative,launisch,adjective,negative,0.4503,nonmatch,0.6125,1,0.3727,0.5084,52.174491985085375
17,1443,23,34,12,valence_classification,color_matching,schlecht,adjective,negative,ehrlich,adjective,positive,0.4503,nonmatch,0.418,0,0.3729,0.5086,52.206195951906686
17,1444,24,34,12,valence_classification,color_matching,gift,noun,negative,eitel,adjective,negative,0.4503,nonmatch,0.5191,0,0.3728,0.5085,52.194986759086355
17,1445,25,34,12,valence_classification,color_matching,gift,noun,negative,lustig,adjective,positive,0.4503,nonmatch,0.4206,1,0.3727,0.5085,52.18380728369323
17,1446,26,34,12,valence_classification,color_matching,ehrlich,adjective,positive,schleim,noun,negative,0.4503,nonmatch,0.3669,0,0.373,0.5087,52.215194995689885
17,1447,27,34,12,valence_classification,color_matching,ehrlich,adjective,positive,gütig,adjective,positive,0.4503,nonmatch,0.5738,0,0.3729,0.5086,52.204073171534894
17,1448,28,34,12,valence_classification,color_matching,schön,adjective,positive,eitel,adjective,negative,0.4504,nonmatch,0.5046,0,0.3728,0.5085,52.19291196022663
17,1449,29,34,12,valence_classification,color_matching,spaß,noun,positive,schön,adjective,positive,0.4543,nonmatch,0.3718,0,0.3727,0.5084,52.18177828695607
17,1450,30,34,12,valence_classification,color_matching,schön,adjective,positive,lustig,adjective,positive,0.4503,match,0.4832,0,0.3726,0.5084,52.170583008888016
17,1451,31,34,12,valence_classification,color_matching,schlecht,adjective,negative,entführung,noun,negative,0.4539,match,0.2958,0,0.3726,0.5083,52.15931586529744
17,1452,32,34,12,valence_classification,color_matching,eitel,adjective,negative,schön,adjective,positive,0.4503,match,0.4623,0,0.3725,0.5082,52.14796648197672
17,1453,33,34,12,valence_classification,color_matching,launisch,adjective,negative,gift,noun,negative,0.4503,match,0.4044,1,0.3724,0.5081,52.13652435395077
17,1454,34,34,12,valence_classification,color_matching,gütig,adjective,positive,einfall,noun,positive,0.4503,match,0.3689,0,0.3726,0.5083,52.16876690449231
